[2025-08-23 17:21:32,075] INFO: Watching for file changes with StatReloader (autoreload.py:667)
[2025-08-28 17:35:21,274] INFO [assistant.views]: Extracting text from existing PDF: C:\Users\HP\Desktop\rag-based-assistant\backend\rag\media\resume.pdf (views.py:431)
[2025-08-28 17:35:21,537] DEBUG [assistant.views]: Extracted content (first 100 chars): Kidus Shimelis Abera
Full-stack Developer
kidusshimelis3@gmail.com +251912063708 Addis Ababa, Ethiop... (views.py:446)
[2025-08-28 17:35:21,537] ERROR [assistant.views]: PortfolioItem with source_url media/resume.pdf already exists (views.py:457)
[2025-08-28 17:35:21,550] WARNING [django.request]: Bad Request: /api/add-existing-pdf/ (log.py:253)
[2025-08-28 17:35:21,552] WARNING [django.server]: "POST /api/add-existing-pdf/ HTTP/1.1" 400 73 (basehttp.py:213)
[2025-08-28 17:35:36,281] INFO [assistant.views]: Processing existing PDF request (views.py:405)
[2025-08-28 17:35:36,286] DEBUG [assistant.views]: Processing existing PDF: AboutMe.pdf, Title: About Me (views.py:417)
[2025-08-28 17:35:36,287] INFO [assistant.views]: Extracting text from existing PDF: C:\Users\HP\Desktop\rag-based-assistant\backend\rag\media\AboutMe.pdf (views.py:431)
[2025-08-28 17:35:36,908] ERROR [assistant.views]: PortfolioItem with source_url media/AboutMe.pdf already exists (views.py:457)
[2025-08-28 17:35:36,911] WARNING [django.request]: Bad Request: /api/add-existing-pdf/ (log.py:253)
[2025-08-28 17:35:36,913] WARNING [django.server]: "POST /api/add-existing-pdf/ HTTP/1.1" 400 74 (basehttp.py:213)
[2025-08-28 17:36:24,812] INFO [assistant.views]: Processing query request (views.py:37)
[2025-08-28 17:36:24,812] DEBUG [assistant.views]: Received query: Summarize my resume and key skills. (views.py:47)
[2025-08-28 17:36:25,343] DEBUG [assistant.views]: Query embedding generated successfully (views.py:56)
[2025-08-28 17:36:25,343] INFO [assistant.views]: Connecting to ChromaDB at C:/Users/HP/Desktop/rag-based-assistant/backend/rag/chroma_data (views.py:66)
[2025-08-28 17:36:25,624] INFO [assistant.views]: Retrieved vector IDs: ['item_9', 'item_8'] (views.py:75)
[2025-08-28 17:36:25,697] INFO [assistant.views]: Sending request to Groq API (views.py:91)
[2025-08-28 17:36:27,522] DEBUG [assistant.views]: Groq API response: {'id': 'chatcmpl-352bb716-e4d7-42a3-bdae-af1472bbdf1b', 'object': 'chat.completion', 'created': 1756391788, 'model': 'llama3-70b-8192', 'choices': [{'index': 0, 'message': {'role': 'assistant', 'content': "Based on your resume, here is a summary of your profile and key skills:\n\n**Profile Summary:**\nYou are a 21-year-old fourth-year student in Computer Information Systems at Addis Ababa University. You are a backend-focused full-stack developer and bot developer with a strong foundation in computer science and practical experience in building real-world applications. You have a strong passion for artificial intelligence and machine learning, and you are currently learning and exploring how AI/ML can be applied to solve real-world problems, particularly in the context of local languages like Amharic.\n\n**Key Skills:**\n\n* Programming languages: Python, C++, JavaScript, SQL, HTML, CSS, PHP\n* Frameworks and tools: Django (REST Framework), React, Tailwind CSS, Bootstrap\n* Specializations: Backend development, full-stack web development, bot development\n* Other skills: Database design, AI/NLP (Amharic), system optimization, software project mentoring\n\n**Experience:**\n\n* AI-powered Summarizer App (KipaSum): Built a summarizer app integrating Hugging Face's facebook/bart-large-cnn model with a Django backend and React frontend.\n* Yeneta Book Store API: Designed and developed a backend system for book sales, inventory, and user interactions in an online bookstore.\n* Amharic NLP System: Developed a system for processing and understanding the Amharic language.\n* Telegram Bot Projects: Built and deployed bots for school automation and personal productivity.\n* Portfolio Website: Developed a professional portfolio website for the School of Information Science at Addis Ababa University.\n* Zergaw Cloud – Data Science & AI Intern: Currently working as an intern focusing on practical applications of data science and AI.\n\n**Leadership and Volunteering:**\n\n* Volunteer Teacher, Butajira Preparatory School: Introduced 40+ college women to Python programming and career-building strategies.\n* Technical Mentor, GDG AAU: Guided students in software development and best practices."}, 'logprobs': None, 'finish_reason': 'stop'}], 'usage': {'queue_time': 0.167989188, 'prompt_tokens': 2445, 'prompt_time': 0.184408075, 'completion_tokens': 401, 'completion_time': 1.192052244, 'total_tokens': 2846, 'total_time': 1.376460319}, 'usage_breakdown': None, 'system_fingerprint': 'fp_de9fa14705', 'x_groq': {'id': 'req_01k3rhqjjgegyvn61vvgcgceyr'}, 'service_tier': 'on_demand'} (views.py:109)
[2025-08-28 17:36:27,523] INFO [assistant.views]: Groq API response received successfully (views.py:126)
[2025-08-28 17:36:27,523] INFO [assistant.views]: Query processed successfully (views.py:135)
[2025-08-28 17:36:27,529] INFO [django.server]: "POST /api/query/ HTTP/1.1" 200 7676 (basehttp.py:213)
[2025-08-28 17:37:39,566] INFO [assistant.views]: Processing query request (views.py:37)
[2025-08-28 17:37:39,567] DEBUG [assistant.views]: Received query: Summarize my project in my portfolio (views.py:47)
[2025-08-28 17:37:39,853] DEBUG [assistant.views]: Query embedding generated successfully (views.py:56)
[2025-08-28 17:37:39,853] INFO [assistant.views]: Connecting to ChromaDB at C:/Users/HP/Desktop/rag-based-assistant/backend/rag/chroma_data (views.py:66)
[2025-08-28 17:37:39,925] INFO [assistant.views]: Retrieved vector IDs: ['item_9', 'item_8'] (views.py:75)
[2025-08-28 17:37:40,043] INFO [assistant.views]: Sending request to Groq API (views.py:91)
[2025-08-28 17:37:41,632] DEBUG [assistant.views]: Groq API response: {'id': 'chatcmpl-188d1eaf-6f43-47d6-954f-65cd94bab42b', 'object': 'chat.completion', 'created': 1756391862, 'model': 'llama3-70b-8192', 'choices': [{'index': 0, 'message': {'role': 'assistant', 'content': "This portfolio belongs to Kidus Shimelis, a 21-year-old fourth-year student at Addis Ababa University, studying Computer Information Systems. Kidus is a backend-focused full-stack developer and bot developer with a strong foundation in computer science and practical experience in building real-world applications. \n\nThe portfolio highlights Kidus' skills in programming languages such as Python, C++, JavaScript, and SQL, as well as frameworks and tools like Django, React, and Tailwind CSS. Kidus specializes in backend development, full-stack web development, and bot development.\n\nThe experience section showcases several projects, including:\n\n1. AI-powered Summarizer App (KipaSum): A summarizer app integrating a Django backend and React frontend with a language model.\n2. Yeneta Book Store API: A backend system for book sales, inventory, and user interactions in an online bookstore.\n3. Amharic NLP System: A system for processing and understanding the Amharic language.\n4. Telegram Bot Projects: Bots for school automation and personal productivity.\n5. Portfolio Website: A professional portfolio website for the School of Information Science at Addis Ababa University.\n6. Zergaw Cloud – Data Science & AI Intern: Currently working as an intern focusing on practical applications of data science and AI.\n\nAdditionally, the portfolio mentions Kidus' leadership and volunteering experiences, including volunteer teaching at Butajira Preparatory School and technical mentoring at GDG AAU.\n\nKidus' long-term vision is to become a leading AI and software engineer who leverages technology to solve local and global problems."}, 'logprobs': None, 'finish_reason': 'stop'}], 'usage': {'queue_time': 0.156528471, 'prompt_tokens': 2445, 'prompt_time': 0.184996993, 'completion_tokens': 321, 'completion_time': 0.831045009, 'total_tokens': 2766, 'total_time': 1.016042002}, 'usage_breakdown': None, 'system_fingerprint': 'fp_bf16903a67', 'x_groq': {'id': 'req_01k3rhsv9hf339b4t7d1jrnp61'}, 'service_tier': 'on_demand'} (views.py:109)
[2025-08-28 17:37:41,633] INFO [assistant.views]: Groq API response received successfully (views.py:126)
[2025-08-28 17:37:41,639] INFO [assistant.views]: Query processed successfully (views.py:135)
[2025-08-28 17:37:41,642] INFO [django.server]: "POST /api/query/ HTTP/1.1" 200 7311 (basehttp.py:213)
[2025-08-28 17:38:11,015] INFO [assistant.views]: Processing query request (views.py:37)
[2025-08-28 17:38:11,025] DEBUG [assistant.views]: Received query: Summarize my github (views.py:47)
[2025-08-28 17:38:11,179] DEBUG [assistant.views]: Query embedding generated successfully (views.py:56)
[2025-08-28 17:38:11,180] INFO [assistant.views]: Connecting to ChromaDB at C:/Users/HP/Desktop/rag-based-assistant/backend/rag/chroma_data (views.py:66)
[2025-08-28 17:38:11,314] INFO [assistant.views]: Retrieved vector IDs: ['item_8', 'item_9'] (views.py:75)
[2025-08-28 17:38:11,494] INFO [assistant.views]: Sending request to Groq API (views.py:91)
[2025-08-28 17:38:12,966] DEBUG [assistant.views]: Groq API response: {'id': 'chatcmpl-274197cc-4cf9-46b1-aadc-70843d7281e3', 'object': 'chat.completion', 'created': 1756391894, 'model': 'llama3-70b-8192', 'choices': [{'index': 0, 'message': {'role': 'assistant', 'content': "Here is a summary of your GitHub profile:\n\n**About**\n\nYou are Kidus Shimelis, a 21-year-old fourth-year student of Computer Information Systems at Addis Ababa University in Ethiopia. You are a backend-focused full-stack developer and bot developer with a strong foundation in computer science and practical experience in building real-world applications.\n\n**Skills**\n\n* Programming languages: Python, C++, JavaScript, SQL, HTML, CSS, PHP\n* Frameworks and tools: Django, React, Tailwind CSS, Bootstrap\n* Specializations: Backend development, full-stack web development, bot development\n* Other skills: Database design, AI/NLP (Amharic), system optimization, software project mentoring\n\n**Experience and Projects**\n\n* AI-powered summarizer app (KipaSum) integrating Hugging Face's facebook/bart-large-cnn model with Django backend and React frontend\n* Yeneta Book Store API: designed and developed a backend system for book sales, inventory, and user interactions in an online bookstore\n* Amharic NLP system: developed a system for processing and understanding the Amharic language\n* Telegram bot projects: built and deployed bots for school automation and personal productivity\n* Portfolio website: developed a professional portfolio website for the School of Information Science at Addis Ababa University\n* Zergaw Cloud - Data Science & AI Intern: currently working as an intern focusing on practical applications of data science and AI\n\n**Leadership and Volunteering**\n\n* Volunteer teacher at Butajira Preparatory School: introduced 40+ college women to Python programming and career-building strategies\n* Technical mentor at GDG AAU: guided students in software development and best practices\n\n**Achievements**\n\n* Among the top 3 scorers in the Ethiopian University Entrance Examination (EUEE)\n\n**Goals**\n\nYour long-term vision is to become a leading AI and software engineer who leverages technology to solve local and global problems. You are currently focused on mastering AI/ML, backend engineering, and the development of intelligent systems that can support education, language processing, and innovation in Africa."}, 'logprobs': None, 'finish_reason': 'stop'}], 'usage': {'queue_time': 0.15088013, 'prompt_tokens': 2442, 'prompt_time': 0.184094052, 'completion_tokens': 425, 'completion_time': 0.99487815, 'total_tokens': 2867, 'total_time': 1.178972202}, 'usage_breakdown': None, 'system_fingerprint': 'fp_bf16903a67', 'x_groq': {'id': 'req_01k3rhtss1en4b93a20t1e4sm1'}, 'service_tier': 'on_demand'} (views.py:109)
[2025-08-28 17:38:12,990] INFO [assistant.views]: Groq API response received successfully (views.py:126)
[2025-08-28 17:38:12,991] INFO [assistant.views]: Query processed successfully (views.py:135)
[2025-08-28 17:38:12,996] INFO [django.server]: "POST /api/query/ HTTP/1.1" 200 7822 (basehttp.py:213)
[2025-08-28 17:39:44,517] INFO [django.server]: "GET /admin/assistant/portfolioitem/? HTTP/1.1" 200 15362 (basehttp.py:213)
[2025-08-28 17:39:48,195] INFO [django.server]: - Broken pipe from ('127.0.0.1', 12648) (basehttp.py:81)
[2025-08-28 17:39:48,741] INFO [django.server]: "GET /static/admin/js/filters.js HTTP/1.1" 200 978 (basehttp.py:213)
[2025-08-28 17:39:48,813] INFO [django.server]: "GET /admin/jsi18n/ HTTP/1.1" 200 3342 (basehttp.py:213)
[2025-08-28 17:39:51,866] WARNING [django.request]: Not Found: /favicon.ico (log.py:253)
[2025-08-28 17:39:51,866] WARNING [django.server]: "GET /favicon.ico HTTP/1.1" 404 2521 (basehttp.py:213)
[2025-08-28 17:40:15,250] INFO [assistant.views]: Processing query request (views.py:37)
[2025-08-28 17:40:15,250] DEBUG [assistant.views]: Received query: could you give me contact information (views.py:47)
[2025-08-28 17:40:15,317] DEBUG [assistant.views]: Query embedding generated successfully (views.py:56)
[2025-08-28 17:40:15,317] INFO [assistant.views]: Connecting to ChromaDB at C:/Users/HP/Desktop/rag-based-assistant/backend/rag/chroma_data (views.py:66)
[2025-08-28 17:40:15,369] INFO [assistant.views]: Retrieved vector IDs: ['item_9', 'item_8'] (views.py:75)
[2025-08-28 17:40:15,486] INFO [assistant.views]: Sending request to Groq API (views.py:91)
[2025-08-28 17:40:16,315] DEBUG [assistant.views]: Groq API response: {'id': 'chatcmpl-b000c96c-08da-44e0-9c49-43f13f1542eb', 'object': 'chat.completion', 'created': 1756392017, 'model': 'llama3-70b-8192', 'choices': [{'index': 0, 'message': {'role': 'assistant', 'content': 'Unfortunately, there is no contact information (e.g. email, phone number, LinkedIn profile) provided in this portfolio.'}, 'logprobs': None, 'finish_reason': 'stop'}], 'usage': {'queue_time': 0.168356698, 'prompt_tokens': 2443, 'prompt_time': 0.184212743, 'completion_tokens': 25, 'completion_time': 0.101895316, 'total_tokens': 2468, 'total_time': 0.286108059}, 'usage_breakdown': None, 'system_fingerprint': 'fp_de9fa14705', 'x_groq': {'id': 'req_01k3rhyk2tesvs6pg0a9vj0rz4'}, 'service_tier': 'on_demand'} (views.py:109)
[2025-08-28 17:40:16,315] INFO [assistant.views]: Groq API response received successfully (views.py:126)
[2025-08-28 17:40:16,315] INFO [assistant.views]: Query processed successfully (views.py:135)
[2025-08-28 17:40:16,328] INFO [django.server]: "POST /api/query/ HTTP/1.1" 200 5785 (basehttp.py:213)
[2025-08-28 17:42:04,111] INFO [assistant.views]: Processing web content addition request (views.py:347)
[2025-08-28 17:42:04,244] DEBUG [assistant.views]: Adding web content: URL=https://kidusshimelis.netlify.app/, Title=My portfolio link, Source Type=website (views.py:360)
[2025-08-28 17:42:04,257] ERROR [assistant.views]: PortfolioItem with source_url https://kidusshimelis.netlify.app/ already exists (views.py:364)
[2025-08-28 17:42:04,258] WARNING [django.request]: Bad Request: /api/add-web-content/ (log.py:253)
[2025-08-28 17:42:04,260] WARNING [django.server]: "POST /api/add-web-content/ HTTP/1.1" 400 91 (basehttp.py:213)
